logTime,startlat,startlon,ACType,AC_role,ttland,hrstart,distapt,flightLevel,emitterCat,airGroundVector_groundSpeed,calculated_time
14-Jul-2024 13:00:00,37.6458433829248,-119.884741008282,A350-1000,PAX,50.4216551717122,13,233.450160831068,390.25,5,487.1337890625,28.7539274925291
28-Jul-2024 13:00:00,37.7466957829893,-119.632933381945,A350-1000,PAX,44.5909951090495,13,235.771960528647,390,5,459.8876953125,30.7603742737804
02-Jul-2024 04:00:00,32.0036772452295,-114.918585252017,A320-200,PAX,41.186038277181,4,210.819796064759,360.25,3,449.12109375,28.1643145688602
28-Jul-2024 19:00:00,37.7397307567298,-119.634509850293,A350-1000,PAX,44.5447588012695,19,235.388719999918,390,5,450.87890625,31.3239830123348
30-Jul-2024 19:00:00,37.8031309694052,-119.430736899376,A350-1000,PAX,43.5556074869792,19,236.7599625688,390,5,488.4521484375,29.0828851906374
06-Jul-2024 19:00:00,37.7295645140111,-119.634903632104,A350-1000,PAX,42.469340608724,19,234.805800915333,390,5,497.900390625,28.295515167673
24-Jul-2024 20:00:00,35.7001196779311,-114.817414004356,A350-1000,PAX,33.9884971394857,20,206.16984715476,400,5,468.017578125,26.4310389341438
04-Jul-2024 00:00:00,35.7021214440465,-114.814667422324,A330-200,PAX,36.6807904947917,0,206.34576265891,400,5,465.1611328125,26.6160366509493
10-Jul-2024 17:00:00,35.7005852088332,-114.817063473165,B777-300,PAX,35.7101053426107,17,206.178629090016,360,5,482.958984375,25.6144271990508
24-Jul-2024 18:00:00,35.1311582699418,-114.629345051944,B777-300,PAX,32.754609769694,18,200.249242919176,360,5,469.3359375,25.5999032146362
25-Jul-2024 22:00:00,35.6919707916677,-114.828243255615,B777-300,PAX,35.0417253621419,22,205.448710578939,360,5,476.5869140625,25.8650044115978
28-Jul-2024 22:00:00,35.6980590708554,-114.819946344942,B777-300,PAX,35.8516440388997,22,205.981361486532,360,5,441.2109375,28.0112767811698
02-Jul-2024 02:00:00,37.7521423436701,-119.611259289086,A350-900,PAX,43.1376250488281,2,235.830109120877,410,5,508.88671875,27.8054152837971
03-Jul-2024 23:00:00,37.934509254992,-118.514371924102,A350-900,PAX,47.9492338500977,23,239.343029592698,400,5,484.0576171875,29.6670918205989
05-Jul-2024 23:00:00,35.0056533515453,-114.557361602783,A350-900,PAX,35.8302990030924,23,201.236434547788,400,5,490.2099609375,24.6306420411696
20-Jul-2024 23:00:00,37.7136839926243,-119.721932932734,A350-900,PAX,42.9987138224284,23,235.013209941086,390,5,478.564453125,29.4647722044288
27-Jul-2024 23:00:00,37.8218775987625,-119.372246805578,A350-900,PAX,47.5731629353841,23,237.282111940075,410,5,463.623046875,30.7079788469683
02-Jul-2024 19:00:00,37.7879332378507,-119.496011976153,B747-8,PAX,41.6086424072266,19,236.550109144462,350,5,552.6123046875,25.6834790472025
01-Jul-2024 22:00:00,37.7456359751523,-119.61095938459,A340-300,PAX,44.0644587931315,22,235.431791926244,370,5,482.958984375,29.2486690849225
06-Jul-2024 23:00:00,35.7029571197927,-114.813537709415,A340-300,PAX,35.0174479329427,23,206.408284053158,380,5,459.4482421875,26.955151649346
08-Jul-2024 03:00:00,35.6975593417883,-114.820452779531,A350-1000,PAX,36.276125020345,3,205.962496560778,395.25,5,477.9052734375,25.8581574226191
25-Jul-2024 20:00:00,35.7022247090936,-114.814281519502,A350-1000,PAX,34.9962783243815,20,206.365198368528,400,5,473.73046875,26.1370393480981
27-Jul-2024 20:00:00,35.1410738937557,-114.601306915283,A350-1000,PAX,36.3291810302734,20,201.768275025776,400,5,448.9013671875,26.9682771905883
03-Jul-2024 19:00:00,35.6972800567746,-114.820978827775,B777-200,PAX,34.4269091105143,19,205.924142072244,380,5,466.4794921875,26.4865845793032
27-Jul-2024 19:00:00,37.7064514160156,-119.704576861113,B777-200,PAX,43.9639348958333,19,234.366762046123,390,5,469.3359375,29.9614936748102
02-Jul-2024 00:00:00,35.7025450654328,-114.813594873995,A330-200,PAX,37.4758485310872,0,206.403834155071,400,5,436.1572265625,28.3939581762945
20-Jul-2024 01:00:00,35.6991421803832,-114.818816632032,A330-200,PAX,33.9684223388672,1,206.071120814927,380,5,473.73046875,26.0997931619647
22-Jul-2024 00:00:00,35.7099888660014,-114.816186893731,A330-200,PAX,34.8744604085286,0,206.505029013547,380,5,466.9189453125,26.5363011400624
20-Jul-2024 17:00:00,35.6602709367871,-114.871586076915,B777-300,PAX,34.1404091593424,17,202.660443967919,340,5,476.5869140625,25.5139750574027
26-Jul-2024 19:00:00,37.7387819252908,-119.63406778872,B747-8,PAX,43.5824424519857,19,235.31963798393,370,5,468.896484375,30.1115038170003
24-Jul-2024 19:00:00,35.6927032023668,-114.827270619571,B777-300,PAX,34.3881041544596,19,205.521424027959,380,5,474.3896484375,25.9940019397413
04-Jul-2024 22:00:00,35.6979318335652,-114.820160586387,B777-300,PAX,34.2887039835612,22,205.9781935997,380,5,469.9951171875,26.2953617261765
02-Jul-2024 20:00:00,35.6903903000057,-114.830504190177,B787-9,PAX,36.9493590047201,20,205.315498870261,379.75,5,475.048828125,25.9319236315939
13-Jul-2024 20:00:00,35.6929506361485,-114.826939366758,B787-9,PAX,34.1235975748698,20,205.542817812269,380,5,479.2236328125,25.7344759822422
28-Jul-2024 22:00:00,35.6972349621356,-114.820976313204,B787-9,PAX,36.0615848429362,22,205.933006535825,399.75,5,445.3857421875,27.7422001240171
29-Jul-2024 21:00:00,37.7610803022981,-119.555491637439,A320-200,VIP,48.3956720458984,21,235.676159249136,390.25,3,437.0361328125,32.3556074504596
23-Jul-2024 19:00:00,35.3974836878479,-114.692240003496,B787-9,PAX,34.2521966512044,19,203.39428305408,399.75,5,476.5869140625,25.6063618684344
27-Jul-2024 21:00:00,37.7476732805371,-119.611080083996,B777-200,PAX,46.5919841552734,21,235.551245801569,370,5,477.0263671875,29.6274498020337
14-Jul-2024 17:00:00,35.6849901750684,-114.838334899396,B787-10,PAX,33.3185423380534,17,204.823079073268,379.75,5,484.27734375,25.3767493007896
28-Jul-2024 18:00:00,35.880137141794,-114.915122184902,B787-10,PAX,36.4890685262044,18,207.685837722907,359.5,5,466.0400390625,26.7383684209658
30-Jul-2024 18:00:00,37.7263641357422,-119.634451512247,B787-10,PAX,42.2646184733073,18,234.615135929667,390,5,483.837890625,29.0942657210995
02-Jul-2024 00:00:00,35.8387297019362,-114.890384674072,B777-300,PAX,35.1408025838216,0,207.356787861238,340,5,498.779296875,24.9437122784032
14-Jul-2024 23:00:00,37.9394530691206,-118.479250743985,A330-200,PAX,50.5308677164714,23,239.606741546211,400,5,446.7041015625,32.1832829438688
29-Jul-2024 00:00:00,35.6915587373078,-114.8291015625,A330-200,PAX,37.6928506632487,0,205.409787122373,380,5,401.4404296875,30.700911806358
15-Jul-2024 17:00:00,35.6885747797787,-114.832841735333,B777-300,PAX,34.3409379964193,17,205.152866236404,360,5,475.048828125,25.9113826735835
25-Jul-2024 19:00:00,35.6901574507356,-114.830854721367,B777-300,PAX,34.8168699869792,19,205.284114047267,360,5,473.73046875,26.0001153722204
13-Jul-2024 20:00:00,35.7020414806902,-114.8143960163,B747-8,PAX,33.2995069213867,20,206.344823855793,380.25,5,490.6494140625,25.2332705930236
11-Jul-2024 23:00:00,35.6975593417883,-114.849438071251,A330-900,PAX,37.9226833618164,23,204.725956789929,380,5,451.7578125,27.1905810315029
21-Jul-2024 19:00:00,35.6997984834015,-114.817543085665,B777-300,PAX,34.6866744384766,19,206.134938351725,360,5,462.9638671875,26.7150358325792
31-Jul-2024 21:00:00,35.6981179118156,-114.819985404611,B777-300,PAX,35.370597281901,21,205.981448858361,360,5,480.76171875,25.7068864876248
01-Jul-2024 19:00:00,37.7814788371325,-119.501972682774,B787-9,PAX,42.8944467366536,19,236.256336711162,389.75,5,518.5546875,27.3363264172011
04-Jul-2024 19:00:00,35.6932299211621,-114.826588835567,B787-9,PAX,33.4443254801432,19,205.565973902316,380,5,478.564453125,25.7728261127605
08-Jul-2024 23:00:00,35.6973266601562,-114.821037165821,B787-9,PAX,33.9355099690755,23,205.933142982931,399.75,5,487.1337890625,25.3646715879743
13-Jul-2024 21:00:00,35.6769832782447,-114.817881546915,B787-10,PAX,46.2280377726237,21,205.456912186239,380,5,492.626953125,25.023833253489
01-Jul-2024 17:00:00,35.701702516526,-114.815427158028,B787-10,PAX,37.8883399169922,17,206.300970337808,399.75,5,461.6455078125,26.8129073299591
08-Jul-2024 19:00:00,35.6854246929288,-114.837169647217,B787-8,PAX,34.8022103963216,19,204.895698425883,399.75,5,475.048828125,25.8789016574905
01-Jul-2024 17:00:00,35.6960697099566,-114.822614975274,B777-300,PAX,34.6115056111654,17,205.799933843968,340,5,459.4482421875,26.875706329504
08-Jul-2024 19:00:00,35.6999815441668,-114.81725692749,B747-8,PAX,35.2567163492838,19,206.143347678854,340,5,491.30859375,25.174810736213
14-Jul-2024 19:00:00,35.6864333711565,-114.805901795626,B747-8,PAX,35.4507318684896,19,206.234900476783,360,5,484.27734375,25.551668250239
18-Jul-2024 21:00:00,37.7787322551012,-119.497356098145,B747-8,PAX,45.3883725748698,21,236.036783906875,370,5,492.1875,28.7740079429333
28-Jul-2024 20:00:00,37.7549284882843,-119.611310083419,B747-8,PAX,44.8216599121094,20,235.982928146699,390,5,451.9775390625,31.3267241513167
03-Jul-2024 01:00:00,35.6870385445654,-114.835938848555,A380-800,PAX,36.4051103800456,1,204.995874396325,400,5,467.3583984375,26.3176023045713
08-Jul-2024 23:00:00,35.6968230754137,-114.822177942842,A380-800,PAX,36.3374771565755,23,205.869931876603,400,5,473.0712890625,26.1106437828322
15-Jul-2024 23:00:00,35.7586669363081,-114.926948547363,A380-800,PAX,36.7776837280273,23,203.343937701532,400.25,5,476.5869140625,25.60002363072
19-Jul-2024 23:00:00,35.7691496796906,-114.86686706543,A380-800,PAX,36.0353318318685,23,206.176948511075,400,5,495.263671875,24.9778403165147
30-Jul-2024 23:00:00,35.6889494508505,-114.832763783634,A380-800,PAX,37.9185356404622,23,205.187272058974,400,5,447.36328125,27.5195503062723
03-Jul-2024 22:00:00,37.8655902296305,-119.157774690539,A350-900,PAX,45.8629804036458,22,238.002013885739,390,5,492.1875,29.0135788355949
10-Jul-2024 23:00:00,35.697838626802,-114.820744972676,A350-900,PAX,35.316392191569,23,205.96085468231,400,5,470.8740234375,26.2440709528307
24-Jul-2024 23:00:00,35.7650135457516,-114.865917563438,A350-900,PAX,36.3732072998047,23,206.089020886627,400,5,461.42578125,26.7981152238611
04-Jul-2024 22:00:00,35.8006260730326,-114.866268094629,B777-300,PAX,36.4161801513672,22,207.160627376162,360,5,478.3447265625,25.9846862573192
25-Jul-2024 22:00:00,35.657152030617,-114.876436349005,B777-300,PAX,34.9888557210286,22,202.37147460625,360,5,475.048828125,25.5600851059883
13-Jul-2024 20:00:00,35.702912863344,-114.8134403117,B777-300,PAX,32.4851358601888,20,206.401425466998,360,5,482.080078125,25.6888556278585
04-Jul-2024 23:00:00,35.6985624879599,-114.819259699434,A350-900,PAX,37.4404871948242,23,206.045346733542,400,5,462.3046875,26.7415000069895
26-Jul-2024 04:00:00,35.6525433249772,-114.793395996094,A350-900,PAX,37.6306013549805,4,205.80100452591,400,5,470.8740234375,26.223702427691
29-Jul-2024 04:00:00,35.7019041851163,-114.81496816501,A350-900,PAX,37.0034087727865,4,206.32655749906,400,5,443.1884765625,27.9330219638456
06-Jul-2024 21:00:00,35.6958159059286,-114.822979085147,B747-8,PAX,32.6235894734701,21,205.795840353307,380,5,491.9677734375,25.098697695017
12-Jul-2024 19:00:00,35.701721124351,-114.815425984561,B747-8,PAX,36.2649051513672,19,206.291495430608,380,5,465.8203125,26.5713825560934
15-Jul-2024 19:00:00,35.8281383290887,-114.890227764845,B747-8,PAX,35.9399136271159,19,207.044569097972,380,5,479.443359375,25.9106188519797
28-Jul-2024 23:00:00,37.866009157151,-119.154848903418,A340-300,PAX,50.8054660888672,23,237.99621401578,370,5,429.1259765625,33.2764121047495
09-Jul-2024 21:00:00,35.6971404142678,-114.82150470838,A380-800,PAX,33.4366902018229,21,205.89768375935,380,5,493.505859375,25.0328558230424
17-Jul-2024 21:00:00,35.6706847809255,-114.857654683292,A380-800,PAX,33.3399954711914,21,203.589687582772,400,5,489.111328125,24.9746439155147
22-Jul-2024 21:00:00,35.1958922110498,-114.616605900228,A380-800,PAX,34.1145017781576,21,202.198732384089,400,5,493.505859375,24.5831406306093
26-Jul-2024 21:00:00,37.7881737984717,-119.465093314648,A380-800,PAX,43.7569102213542,21,236.25552770919,410,5,484.0576171875,29.2843892115855
22-Jul-2024 22:00:00,35.7566985301673,-114.83922958374,A330-900,PAX,37.8988280721029,22,206.942195778216,380,5,470.21484375,26.4060820531954
13-Jul-2024 19:00:00,36.0212858766317,-114.997158050537,B777-300,PAX,36.4110324707031,19,209.146821325644,360,5,464.2822265625,27.0284076400012
27-Jul-2024 21:00:00,35.6986540183425,-114.819030873477,B777-300,PAX,37.5046229085286,21,206.037856894457,360,5,424.072265625,29.1513320151881
05-Jul-2024 23:00:00,35.6971404142678,-114.821563214064,A380-800,PAX,35.8731293945312,23,205.905428171381,400,5,489.990234375,25.2134120714492
12-Jul-2024 23:00:00,35.6945334747434,-114.825011026114,A380-800,PAX,36.6659310546875,23,205.681820195223,400,5,475.048828125,25.9781910428503
18-Jul-2024 01:00:00,35.9093254432082,-114.947204589844,A380-800,PAX,36.1880433105469,1,207.359581711642,400,5,488.4521484375,25.4714304000866
23-Jul-2024 23:00:00,35.0122375041246,-114.56996999681,A380-800,PAX,36.2162798380534,23,200.762149029742,400,5,475.7080078125,25.3216862948676
25-Jul-2024 23:00:00,35.6957701407373,-114.823436737061,A380-800,PAX,35.1556719645182,23,205.785293212368,400,5,479.2236328125,25.7648345100982
29-Jul-2024 00:00:00,35.8812559582293,-114.914302937686,A380-800,PAX,37.4565079630534,0,207.775925575167,400.25,5,446.2646484375,27.9353419056584
04-Jul-2024 22:00:00,35.7011260092258,-114.815769307315,B787-9,PAX,34.9004918375651,22,206.269350260361,399.75,5,479.2236328125,25.8254396657936
02-Jul-2024 02:00:00,37.7811125479639,-119.503082949668,A350-1000,PAX,45.102473059082,2,236.256518934075,410,5,506.4697265625,27.9886247737952
04-Jul-2024 17:00:00,35.6971404142678,-114.821680057794,B787-10,PAX,33.5531255208333,17,205.890242284667,380,5,475.048828125,26.0045153375885
06-Jul-2024 17:00:00,35.7023162394762,-114.814567677677,B787-10,PAX,33.1079268147786,17,206.345445041337,379.75,5,489.990234375,25.2672927620124
29-Jul-2024 18:00:00,35.8881224133074,-114.911441858858,B787-10,PAX,36.0071103963216,18,208.106704002033,380,5,448.681640625,27.8290910738598
23-Jul-2024 18:00:00,32.2004241496325,-114.808612167835,A330-300,PAX,40.1210821899414,18,209.198484926059,380,5,461.2060546875,27.2154039783115
01-Jul-2024 19:00:00,37.8700126893818,-119.156043156981,B747-8,PAX,45.9508342651367,19,238.233863889782,350,5,508.6669921875,28.1009620300229
03-Jul-2024 19:00:00,37.8010252676904,-119.433132782578,B747-8,PAX,42.8579455118815,19,236.64466358226,350,5,520.5322265625,27.2772348961007
24-Jul-2024 19:00:00,35.6955575756729,-114.823374710977,B747-8,PAX,35.0896017293294,19,205.761683383209,360,5,470.8740234375,26.2186920248133
11-Jul-2024 19:00:00,35.672469958663,-114.854908101261,B777-300,PAX,34.5196856730143,19,203.739016793917,360,5,482.2998046875,25.3459381256761
01-Jul-2024 23:00:00,35.8818053081632,-114.913959614933,A380-800,PAX,38.9179329264323,23,207.797610033344,380,5,475.2685546875,26.2332874309317
21-Jul-2024 23:00:00,35.7020748406649,-114.814901277423,A380-800,PAX,35.6428718017578,23,206.334458761004,400,5,482.958984375,25.633786566123
